SRRecordID,ServiceRequesNum,SRType,Agency,Neighborhood,StreetAddress,ZipCode,MethodReceived,SRStatus,CreatedDate,StatusDate,DueDate,LastActivity,Outcome,LastActivityDate,GeoLocation
1150573608,16-00757123,SW-HGW,Bureau of Solid Waste,PLEASANT VIEW GARDENS,1100 E FAYETTE ST,21202,Interface,CLOSED,10/21/2016 09:55:31 AM +0000,11/21/2016 10:03:56 AM +0000,11/20/2016 09:55:31 AM +0000,Dispatch Work Crew,Completed Property Management,11/18/16,"1100 E FAYETTE ST
21202
(39.291767, -76.602578)"
1150751581,16-00762547,TRS-Vehicle Removal,Department of Transportation,DOLFIELD,3800 DOLFIELD AVE,21215,Phone,CLOSED,10/24/2016 02:39:51 PM +0000,10/27/2016 07:16:55 AM +0000,10/28/2016 02:39:51 PM +0000,Dispatch PCA,Refer to Towing,10/24/16,"3800 DOLFIELD AVE
21215
(39.338659, -76.678968)"
1150571276,16-00757060,BGE-StLight(s) Out,Department of Transportation,PARKSIDE,4400 PARKSIDE DR,21206,Phone,CLOSED,10/21/2016 09:49:57 AM +0000,10/26/2016 03:07:50 PM +0000,10/25/2016 09:49:57 AM +0000,Cityworks SR Comments,UPDATED,10/25/16,"4400 PARKSIDE DR
21206
(39.324598, -76.561841)"
1150564506,16-00756844,SW-Rat Rubout - Proactive,Bureau of Solid Waste,MIDTOWN-EDMONDSON,1910 W LANVALE ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1910 W LANVALE ST
21217
(39.297476, -76.647826)"
1151002834,16-00769902,TEC-Footways Complaint,Department of Transportation,MOSHER,2608 W LAFAYETTE AVE,21216,Phone,O-PENDNG,10/27/2016 08:39:48 AM +0000,10/28/2016 11:26:32 AM +0000,10/30/2016 08:39:48 AM +0000,,,,"2608 W LAFAYETTE AVE
21216
(39.298253, -76.660059)"
1150569388,16-00756988,SW-Graffiti Removal Unscheduled,Bureau of Solid Waste,POPPLETON,1000 W BALTIMORE ST,21223,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,Dispatch Work Crew,Graffiti Cleaned and Removed,10/20/16,"1000 W BALTIMORE ST
21223
(39.288703, -76.63392)"
1150598502,16-00757907,ECC-Miscellaneous Request,Mayors Office of Information Technology,MIDDLE EAST,216 N DUNCAN ST,21231,Mobile Apps,CLOSED,10/21/2016 12:55:15 PM +0000,10/21/2016 03:30:42 PM +0000,10/26/2016 12:55:15 PM +0000,Action Taken,Contact 311 for details.,10/21/16,"216 N DUNCAN ST
21231
(39.294849, -76.587004)"
1150756365,16-00762676,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BELAIR-EDISON,4002 DUDLEY AVE,21213,Mass Entry,CLOSED,10/24/2016 03:11:27 PM +0000,10/24/2016 03:11:27 PM +0000,10/29/2016 03:11:27 PM +0000,Dispatch Investigator,No Active Rodent Sign,10/24/16,"4002 DUDLEY AVE
21213
(39.316467, -76.560412)"
1150558461,16-00756677,FIR-Smoke Alarm Installation Request,Fire Department,FRANKFORD,5410 SUMMERFIELD AVE,21206,Phone,CLOSED,10/21/2016 08:50:38 AM +0000,10/21/2016 09:48:00 AM +0000,10/28/2016 08:50:38 AM +0000,Notify Fire Shift Commander,email sent,10/21/16,"5410 SUMMERFIELD AVE
21206
(39.332538, -76.543455)"
1150680012,16-00760309,HLTH-Animal-Failure to Restrain Animal- Known Owner/ Known A,Health Department,HANLON-LONGWOOD,2600 N LONGWOOD ST,21216,Phone,CLOSED,10/23/2016 01:04:49 PM +0000,10/27/2016 12:32:40 PM +0000,11/06/2016 01:04:49 PM +0000,Investigation,Resolved  Close SR,10/27/16,"2600 N LONGWOOD ST
21216
(39.316308, -76.66806)"
1150581914,16-00757378,SW-Graffiti Removal Unscheduled,Bureau of Solid Waste,DOWNTOWN,501 E FAYETTE ST,21202,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,Dispatch Work Crew,Graffiti Cleaned and Removed,10/20/16,"501 E FAYETTE ST
21202
(39.290609, -76.608582)"
1150580427,16-00757322,TRS-Parking Complaints,Department of Transportation,LITTLE ITALY,200 ALBEMARLE ST,21202,Phone,CLOSED,10/21/2016 10:07:47 AM +0000,10/21/2016 03:21:06 PM +0000,10/22/2016 10:07:47 AM +0000,Dispatch PCA,Parking Citation Issued,10/21/16,"200 ALBEMARLE ST
21202
(39.287352, -76.603085)"
1150749774,16-00762494,ECC-Vehicle Look Up,Mayors Office of Information Technology,CYLBURN,4936 LANIER AVE,21215,Phone,CLOSED,10/24/2016 02:24:14 PM +0000,10/24/2016 02:24:14 PM +0000,10/24/2016 02:24:14 PM +0000,,,,"4936 LANIER AVE
21215
(39.350805, -76.661978)"
1150563530,16-00756816,FIR-Fire Code Inspection Request,Fire Department,COPPIN HEIGHTS/ASH-CO-EAST,1804 ASHBURTON ST,21216,Phone,NEW,10/21/2016 09:12:43 AM +0000,10/21/2016 09:12:43 AM +0000,10/28/2016 09:12:43 AM +0000,,,,"1804 ASHBURTON ST
21216
(39.308335, -76.662189)"
1150563697,16-00756821,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HARLEM PARK,1826 W LANVALE ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1826 W LANVALE ST
21217
(39.29751, -76.646947)"
1150619537,16-00758534,TRS-48 Hour Parking Complaint,Department of Transportation,SANDTOWN-WINCHESTER,1000 N WOODYEAR ST,21217,Phone,CLOSED,10/21/2016 03:37:21 PM +0000,10/26/2016 06:49:58 PM +0000,10/26/2016 03:37:21 PM +0000,Dispatch PCA,Cited for 48 hour violation,10/26/16,"1000 N WOODYEAR ST
21217
(39.300745, -76.639548)"
1150571403,16-00757065,TRM-Illegal Sign Removal,Department of Transportation,CHARLES NORTH,1816 N CHARLES ST,21201,Phone,CLOSED,10/21/2016 09:50:52 AM +0000,10/21/2016 03:44:02 PM +0000,10/24/2016 09:50:52 AM +0000,Dispatch Work Crew,Sign Removed (Close),10/21/16,"1816 N CHARLES ST
21201
(39.310446, -76.616511)"
1150580499,16-00757324,HCD-Rodents,HCD-Department of Housing,NORTHWEST COMMUNITY ACTION,2739 BAKER ST,21216,Internet,CLOSED,10/21/2016 10:08:34 AM +0000,10/28/2016 03:14:26 PM +0000,,Dispatch Inspector,Notice Issued,10/28/16,"2739 BAKER ST
21216
(39.306077, -76.662266)"
1150577420,16-00757242,SW-HGW,Bureau of Solid Waste,BROADWAY EAST,1715 LLEWELYN AVE,21213,Interface,CLOSED,10/21/2016 09:57:41 AM +0000,11/02/2016 09:18:35 AM +0000,11/20/2016 09:57:41 AM +0000,Dispatch Work Crew,Canceled Property Management,10/26/16,"1715 LLEWELYN AVE
21213
(39.306936, -76.593961)"
1150574984,16-00757166,SW-Cleaning,Bureau of Solid Waste,UPTON,1928 DIVISION ST,21217,Interface,CLOSED,10/21/2016 09:56:21 AM +0000,11/21/2016 10:04:30 AM +0000,11/20/2016 09:56:21 AM +0000,Dispatch Work Crew,Completed Property Management,11/18/16,"1928 DIVISION ST
21217
(39.306462, -76.636179)"
1150569347,16-00756987,SW-Rat Rubout - Proactive,Bureau of Solid Waste,MADISON-EASTEND,2912 E MADISON REAR 2,21205,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"2912 E MADISON
21205
(39.300147, -76.576291)"
1150556475,16-00756618,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BROADWAY EAST,1518 N PATTERSON PARK AVE,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,Area Baited,10/20/16,"1518 N PATTERSON PARK AVE
21213
(39.30828, -76.58571)"
1150571446,16-00757067,SW-Graffiti Removal Unscheduled,Bureau of Solid Waste,COLDSTREAM HOMESTEAD MONTEBELLO,2701 LOCH RAVEN RD,21218,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,Dispatch Work Crew,Graffiti Cleaned and Removed,10/20/16,"2701 LOCH RAVEN RD
21218
(39.32101, -76.604119)"
1150598405,16-00757904,SW-Dirty Alley,Bureau of Solid Waste,ALLENDALE,3702 W FRANKLIN ST,21229,Phone,CLOSED,10/21/2016 12:54:11 PM +0000,10/31/2016 04:17:21 PM +0000,10/28/2016 12:54:11 PM +0000,Dispatch Investigator,Suff-Evidence,10/20/16,"3702 W FRANKLIN ST
21229
(39.292582, -76.678767)"
1150622553,16-00758626,,Department of Transportation,FRANKFORD,4703 WOODLEA AVE,21206,Phone,CLOSED,10/21/2016 04:00:21 PM +0000,12/05/2016 09:48:51 AM +0000,11/20/2016 04:00:21 PM +0000,,,12/5/16,"4703 WOODLEA AVE
21206
(39.329778, -76.551665)"
1150556391,16-00756616,SW-Rat Rubout - Proactive,Bureau of Solid Waste,OLIVER,1225 E LANVALE ST,21202,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,Area Baited,10/20/16,"1225 E LANVALE ST
21202
(39.309306, -76.601393)"
1150556304,16-00756614,HCD-Sanitation Property,HCD-Department of Housing,FOUR BY FOUR,2107 BELAIR RD,21213,Phone,CLOSED,10/21/2016 08:30:15 AM +0000,10/26/2016 10:52:36 AM +0000,10/31/2016 08:30:15 AM +0000,,Send Message,10/26/16,"2107 BELAIR RD
21213
(39.316312, -76.579747)"
1150575813,16-00757192,SW-HGW,Bureau of Solid Waste,BALTIMORE HIGHLANDS,315 N HAVEN ST,21224,Interface,CLOSED,10/21/2016 09:56:46 AM +0000,11/02/2016 09:11:00 AM +0000,11/20/2016 09:56:46 AM +0000,Dispatch Work Crew,Completed Property Management,10/31/16,"315 N HAVEN ST
21224
(39.296239, -76.563024)"
1150579477,16-00757298,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BROADWAY EAST,1833 E LAFAYETTE AVE,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,Area Baited,10/20/16,"1833 E LAFAYETTE AVE
21213
(39.310761, -76.591928)"
1150586349,16-00757525,TRS-Parking Complaints,Department of Transportation,CHARLES NORTH,1800 MARYLAND AVE,21201,Phone,CLOSED,10/21/2016 10:54:36 AM +0000,10/21/2016 11:59:36 AM +0000,10/22/2016 10:54:36 AM +0000,Dispatch PCA,No Violation Found,10/21/16,"1800 MARYLAND AVE
21201
(39.309852, -76.617837)"
1150583629,16-00757441,HCD-Sanitation Property,HCD-Department of Housing,BALTIMORE-LINWOOD,104 ROCHESTER PL,21224,Internet,CLOSED,10/21/2016 10:34:29 AM +0000,10/25/2016 11:37:59 AM +0000,10/31/2016 10:34:29 AM +0000,,,,"104 ROCHESTER PL
21224
(39.291008, -76.573954)"
1150586773,16-00757537,HCD-Illegal Dumping,HCD-Department of Housing,BELAIR-EDISON,3445 PARKLAWN AVE,21213,Phone,CLOSED,10/21/2016 10:58:17 AM +0000,10/25/2016 11:25:37 AM +0000,10/26/2016 10:58:17 AM +0000,Dispatch Investigator,Unfounded,10/24/16,"3445 PARKLAWN AVE
21213
(39.325164, -76.574445)"
1150582704,16-00757406,SW-Rat Rubout - Proactive,Bureau of Solid Waste,OLIVER,1200 N EDEN ST,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"1200 N EDEN ST
21213
(39.30426, -76.599513)"
1150580836,16-00757335,SW-Mixed Refuse,Bureau of Solid Waste,ROSEMONT,3100 PRESSTMAN ST,21216,Phone,CLOSED,10/21/2016 10:10:58 AM +0000,10/21/2016 03:54:22 PM +0000,10/22/2016 10:10:58 AM +0000,Investigate Complaint,Supervisor Error,10/21/16,"3100 PRESSTMAN ST
21216
(39.304564, -76.669148)"
1150556063,16-00756607,TRT-Sign New,Department of Transportation,HAWKINS POINT,3901 FORT ARMISTEAD RD,21226,Phone,CLOSED,10/21/2016 08:27:23 AM +0000,12/19/2016 03:05:42 PM +0000,12/10/2016 08:27:23 AM +0000,Generate Work Order,Sign erected,12/19/16,"3901 FORT ARMISTEAD RD
21226
(39.207236, -76.544112)"
1150599110,16-00757934,SW-Dirty Street,Bureau of Solid Waste,MCELDERRY PARK,427 N BELNORD AVE,21224,Mobile Apps,CLOSED,10/21/2016 01:03:28 PM +0000,11/01/2016 03:46:33 PM +0000,10/28/2016 01:03:28 PM +0000,Dispatch Work Crew,Nothing out at this time (Close),11/1/16,"427 N BELNORD AVE
21224
(39.296542, -76.57858)"
1150581422,16-00757359,HLTH-Animal-Dead Animal Pick Up - Wildlife or Stray,Health Department,WOODBERRY,1700 UNION AVE,21211,Phone,CLOSED,10/21/2016 10:17:51 AM +0000,10/24/2016 01:54:55 PM +0000,10/28/2016 10:17:51 AM +0000,Investigation,Resolved  Close SR,10/24/16,"1700 UNION AVE
21211
(39.331856, -76.643145)"
1150619872,16-00758542,ECC-Vehicle Look Up,Mayors Office of Information Technology,UNIVERSITY OF MARYLAND,10 N GREENE ST,21201,Phone,CLOSED,10/21/2016 03:39:48 PM +0000,10/21/2016 03:39:48 PM +0000,10/21/2016 03:39:48 PM +0000,,,,"10 N GREENE ST
21201
(39.289736, -76.623709)"
1150941270,16-00768100,SW-Dirty Street,Bureau of Solid Waste,MIDTOWN-EDMONDSON,2305 W FRANKLIN ST,21223,Mobile Apps,CLOSED,10/26/2016 11:08:29 AM +0000,11/04/2016 04:25:18 PM +0000,11/02/2016 11:08:29 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),11/4/16,"2305 W FRANKLIN ST
21223
(39.293574, -76.653545)"
1150750174,16-00762504,TRM-WO Sign Installation,Department of Transportation,KERNEWOOD,205 WESTWAY,21212,Phone,CLOSED,10/24/2016 02:27:00 PM +0000,11/29/2016 08:20:52 AM +0000,11/23/2016 02:27:00 PM +0000,Sign Installed,Completed,11/29/16,"205 WESTWAY
21212
(39.347473, -76.616372)"
1150559044,16-00756694,SW-Municipal Trash Can Stolen/Lost,Bureau of Solid Waste,EDMONDSON VILLAGE,3805 ROKEBY RD,21229,Phone,CLOSED,10/21/2016 08:55:49 AM +0000,11/17/2016 03:25:22 PM +0000,11/20/2016 08:55:49 AM +0000,Acknowledged Concern,,11/17/16,"3805 ROKEBY RD
21229
(39.299396, -76.680709)"
1150578490,16-00757277,SW-HGW,Bureau of Solid Waste,WALBROOK,1910 BRADDISH AVE,21216,Interface,CLOSED,10/21/2016 09:58:22 AM +0000,11/17/2016 03:44:30 PM +0000,11/20/2016 09:58:22 AM +0000,Dispatch Work Crew,Completed Property Management,11/16/16,"1910 BRADDISH AVE
21216
(39.310056, -76.661208)"
1150618085,16-00758499,TRS-Vehicle Removal,Department of Transportation,COPPIN HEIGHTS/ASH-CO-EAST,1632 ASHBURTON ST,21216,Phone,CLOSED,10/21/2016 03:26:24 PM +0000,10/25/2016 02:53:55 PM +0000,10/25/2016 03:26:24 PM +0000,Dispatch PCA,Refer to Towing,10/21/16,"1632 ASHBURTON ST
21216
(39.306821, -76.662094)"
1150574710,16-00757157,SW-Cleaning,Bureau of Solid Waste,COLDSTREAM HOMESTEAD MONTEBELLO,1551 MONTPELIER ST,21218,Interface,CLOSED,10/21/2016 09:56:11 AM +0000,11/17/2016 03:43:11 PM +0000,11/20/2016 09:56:11 AM +0000,Dispatch Work Crew,Completed Property Management,11/17/16,"1551 MONTPELIER ST
21218
(39.320896, -76.596974)"
1150585675,16-00757501,SW-Municipal Trash Can Concern,Bureau of Solid Waste,WILSON PARK,4744 WRENWOOD AVE,21212,Phone,CLOSED,10/21/2016 10:49:33 AM +0000,12/21/2016 04:36:32 PM +0000,11/20/2016 10:49:33 AM +0000,,,10/21/16,"4744 WRENWOOD AVE
21212
(39.345559, -76.606361)"
1150618044,16-00758498,TRM-Pickup Potholes,Department of Transportation,WESTFIELD,3000 ROYSTON AVE,21214,Mass Entry,CLOSED,10/21/2016 03:25:59 PM +0000,10/21/2016 03:25:59 PM +0000,10/21/2016 03:25:59 PM +0000,Repair Pothole,Repair Completed,10/21/16,"3000 ROYSTON AVE
21214
(39.359124, -76.555554)"
1150772739,16-00763100,SW-Survey/Escalation,Bureau of Solid Waste,BROADWAY EAST,1702 E LAFAYETTE AVE,21213,Phone,CLOSED,10/24/2016 04:05:58 PM +0000,10/26/2016 07:44:43 AM +0000,10/27/2016 04:05:58 PM +0000,Agency Response,Investigated-Close SR,10/26/16,"1702 E LAFAYETTE AVE
21213
(39.310652, -76.594404)"
1150568459,16-00756955,ECC-Vehicle Look Up,Mayors Office of Information Technology,MADISON PARK,1100 BOLTON ST,21201,Phone,CLOSED,10/21/2016 09:35:01 AM +0000,10/21/2016 09:35:01 AM +0000,10/21/2016 09:35:01 AM +0000,,,,"1100 BOLTON ST
21201
(39.303566, -76.62266)"
1150557315,16-00756640,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BROADWAY EAST,1516 N PATTERSON PARK AVE,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,Area Baited,10/20/16,"1516 N PATTERSON PARK AVE
21213
(39.308235, -76.585707)"
1150562896,16-00756800,TRS-48 Hour Parking Complaint,Department of Transportation,PERRING LOCH,1929 HILLENWOOD RD,,Internet,DUPCLOSD,10/21/2016 09:11:36 AM +0000,10/21/2016 04:49:34 PM +0000,10/26/2016 09:11:36 AM +0000,,,,"1929 HILLENWOOD RD
BALTIMORE, MD
(39.354272, -76.580598)"
1150553370,16-00756526,,Department of Transportation,NEW NORTHWOOD,1245 GLENWOOD AVE,21239,Phone,CLOSED,10/21/2016 07:47:49 AM +0000,12/09/2016 12:26:09 PM +0000,11/20/2016 07:47:49 AM +0000,,,12/9/16,"1245 GLENWOOD AVE
21239
(39.352419, -76.596653)"
1150618177,16-00758502,Forestry Priority Pruning,Department of Recreation and Parks,LOCH RAVEN,1568 WADSWORTH WAY,21239,Phone,CLOSED,10/21/2016 03:26:32 PM +0000,11/21/2016 12:22:50 PM +0000,08/17/2017 03:26:32 PM +0000,Dispatch Inspector,Priority Pruning,10/21/16,"1568 WADSWORTH WAY
21239
(39.363022, -76.582523)"
1150581713,16-00757370,SW-Graffiti Removal Unscheduled,Bureau of Solid Waste,BETTER WAVERLY,3125 GREENMOUNT AVE,21218,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,Dispatch Work Crew,Graffiti Cleaned and Removed,10/20/16,"3125 GREENMOUNT AVE
21218
(39.326682, -76.609413)"
1150771421,16-00763068,SW-Rat Rubout - Proactive,Bureau of Solid Waste,DARLEY PARK,1646 DARLEY AVE,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"1646 DARLEY AVE
21213
(39.31466, -76.594954)"
1150575658,16-00757187,SW-HGW,Bureau of Solid Waste,JOHNSTON SQUARE,1108 GREENMOUNT AVE,21202,Interface,CLOSED,10/21/2016 09:56:42 AM +0000,11/23/2016 11:02:38 AM +0000,11/20/2016 09:56:42 AM +0000,Dispatch Work Crew,Completed Property Management,11/21/16,"1108 GREENMOUNT AVE
21202
(39.303071, -76.607722)"
1150555089,16-00756579,TRS-Parking Complaints,Department of Transportation,MIDDLE EAST,2100 ORLEANS ST,21231,Phone,CLOSED,10/21/2016 08:13:47 AM +0000,10/21/2016 01:40:11 PM +0000,10/22/2016 08:13:47 AM +0000,Dispatch PCA,Parking Citation Issued,10/21/16,"2100 ORLEANS ST
21231
(39.295408, -76.587466)"
1150561201,16-00756753,SW-Graffiti Removal,Bureau of Solid Waste,BIDDLE STREET,1147 N MILTON AVE,21213,Mobile Apps,CLOSED,10/21/2016 09:06:12 AM +0000,10/24/2016 03:39:14 PM +0000,10/24/2016 09:06:12 AM +0000,Dispatch Work Crew,Graffiti Cleaned and Removed,10/24/16,"1147 N MILTON AVE
21213
(39.304635, -76.582653)"
1150578402,16-00757274,SW-HGW,Bureau of Solid Waste,SANDTOWN-WINCHESTER,1534 N BRUCE ST,21217,Interface,CLOSED,10/21/2016 09:58:17 AM +0000,11/03/2016 09:25:35 AM +0000,11/20/2016 09:58:17 AM +0000,Dispatch Work Crew,Completed Property Management,11/2/16,"1534 N BRUCE ST
21217
(39.306072, -76.645482)"
1150618112,16-00758500,ECC-Vehicle Look Up,Mayors Office of Information Technology,COPPIN HEIGHTS/ASH-CO-EAST,1632 ASHBURTON ST,21216,Phone,CLOSED,10/21/2016 03:26:24 PM +0000,10/21/2016 03:26:24 PM +0000,10/21/2016 03:26:24 PM +0000,,,,"1632 ASHBURTON ST
21216
(39.306821, -76.662094)"
1150598623,16-00757912,HLTH-Animal-Dead Animal Pick Up - Wildlife or Stray,Health Department,HARFORD-ECHODALE/PERRING PARKWAY,2086 ECHODALE AVE,21239,Mobile Apps,CLOSED,10/21/2016 12:57:16 PM +0000,10/23/2016 06:23:04 PM +0000,10/28/2016 12:57:16 PM +0000,Investigation,Resolved  Close SR,10/23/16,"2086 ECHODALE AVE
21239
(39.354855, -76.575546)"
1150575303,16-00757176,SW-Cleaning,Bureau of Solid Waste,FOUR BY FOUR,3162 LYNDALE AVE,21213,Interface,CLOSED,10/21/2016 09:56:32 AM +0000,11/21/2016 10:05:03 AM +0000,11/20/2016 09:56:32 AM +0000,Dispatch Work Crew,Completed Property Management,11/18/16,"3162 LYNDALE AVE
21213
(39.316441, -76.578643)"
1150580878,16-00757337,SW-Rat Rubout,Bureau of Solid Waste,VIOLETVILLE,1201 HAVERHILL RD,21229,Internet,CLOSED,10/21/2016 10:11:15 AM +0000,10/24/2016 02:33:13 PM +0000,11/04/2016 10:11:15 AM +0000,Dispatch Investigator,Area Baited,10/24/16,"1201 HAVERHILL RD
21229
(39.267075, -76.67574)"
1150554148,16-00756550,SW-Dirty Alley,Bureau of Solid Waste,MADISON-EASTEND,822 N CURLEY ST,21205,Phone,CLOSED,10/21/2016 08:02:30 AM +0000,10/27/2016 03:45:11 PM +0000,10/28/2016 08:02:30 AM +0000,Dispatch Work Crew,No trash in alley-checked both sides of street,10/27/16,"822 N CURLEY ST
21205
(39.300903, -76.576067)"
1150837046,16-00765061,SW-Dirty Alley,Bureau of Solid Waste,OLIVER,1841 N CAROLINE ST,21213,Phone,CLOSED,10/25/2016 11:07:05 AM +0000,11/02/2016 04:31:49 PM +0000,11/01/2016 11:07:05 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),11/2/16,"1841 N CAROLINE ST
21213
(39.311433, -76.598426)"
1150575619,16-00757186,WW Sewer Water In Basement,Bureau of Water and Waste Water,NEW NORTHWOOD,1331 PENTRIDGE RD,21239,Internet,CLOSED,10/21/2016 09:56:41 AM +0000,10/21/2016 09:56:41 AM +0000,10/25/2016 09:56:41 AM +0000,WO - Clear House Connection Choke,CLOSED,10/21/16,"1331 PENTRIDGE RD
21239
(39.34788, -76.593919)"
1150680330,16-00760317,SW-Bulk-White Goods,Bureau of Solid Waste,UPPER FELLS POINT,2037 GOUGH ST,21231,Phone,CLOSED,10/23/2016 01:14:58 PM +0000,10/28/2016 04:00:25 PM +0000,10/26/2016 01:14:58 PM +0000,Picked up White Good Items,Unable to collect- not able to contact participant,10/28/16,"2037 GOUGH ST
21231
(39.287886, -76.587758)"
1150561241,16-00756755,SW-Dirty Street,Bureau of Solid Waste,PARKSIDE,4700 SINCLAIR LN,21206,Phone,CLOSED,10/21/2016 09:06:17 AM +0000,11/02/2016 04:37:19 PM +0000,10/28/2016 09:06:17 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),11/2/16,"4700 SINCLAIR LN
21206
(39.318937, -76.553799)"
1150814519,16-00764338,WW Water Meter Leak,Bureau of Water and Waste Water,MCELDERRY PARK,612 N GLOVER ST,21205,Phone,CLOSED,10/25/2016 09:14:13 AM +0000,10/26/2016 12:00:00 AM +0000,10/30/2016 09:14:13 AM +0000,Cityworks SR Comments,UPDATED,10/26/16,"612 N GLOVER ST
21205
(39.298374, -76.580133)"
1150623734,16-00758660,SW-Dirty Street - Proactive,Bureau of Solid Waste,SANDTOWN-WINCHESTER,1524 N FULTON AVE,21217,Mass Entry,CLOSED,10/21/2016 04:09:57 PM +0000,10/21/2016 04:09:57 PM +0000,10/28/2016 04:09:57 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/21/16,"1524 N FULTON AVE
21217
(39.305836, -76.646281)"
1150569977,16-00757010,SW-Rat Rubout - Proactive,Bureau of Solid Waste,MADISON-EASTEND,2841 E MADISON ST,21205,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"2841 E MADISON ST
21205
(39.300133, -76.576687)"
1150619346,16-00758531,Forestry Priority Pruning,Department of Recreation and Parks,LAKE EVESHAM,423 KENNETH SQ,21212,Phone,CLOSED,10/21/2016 03:34:46 PM +0000,11/21/2016 12:21:25 PM +0000,08/17/2017 03:34:46 PM +0000,Dispatch Inspector,Priority Pruning,10/21/16,"423 KENNETH SQ
21212
(39.366287, -76.611335)"
1150572683,16-00757094,SW-HGW,Bureau of Solid Waste,BIDDLE STREET,1026 N MILTON AVE,21205,Interface,CLOSED,10/21/2016 09:54:56 AM +0000,11/02/2016 09:09:34 AM +0000,11/20/2016 09:54:56 AM +0000,Dispatch Work Crew,Completed Property Management,10/31/16,"1026 N MILTON AVE
21205
(39.303057, -76.582564)"
1150837507,16-00765075,,Department of Transportation,HILLEN,1623 RALWORTH RD,21218,Phone,OPEN,10/25/2016 11:10:51 AM +0000,11/29/2016 11:07:25 AM +0000,11/24/2016 11:10:51 AM +0000,,Application sent,10/25/16,"1623 RALWORTH RD
21218
(39.339349, -76.590405)"
